Result_Num,Waku,Num,Horse_Name,Horse_Old,Weight_for_Age,Jockey,Time,Popularity,Odds,Passing-Order-at-Corner,Stable,Horse_Weight,Race_Id,Race_Date,Race_Time,Course,Weather,Course_Status
10,2,2,フロムナウオン,牡5,58.0,津村,135.1,11,48.0,8-9-12-10,美浦手塚,550,202506010409,20250112,14:35,芝2200m(右外C),曇,良
14,1,1,プリーミー,牡6,58.0,木幡巧,138.1,13,89.0,4-5-5-10,美浦田中博,564,202506010409,20250112,14:35,芝2200m(右外C),曇,良
6,4,6,マイネルオーシャン,牡4,57.0,横山武,134.3,4,6.7,1-1-2-2,美浦鹿戸,470,202506010409,20250112,14:35,芝2200m(右外C),曇,良
13,7,11,メタルスパーク,セ8,58.0,菊沢,136.9,14,291.0,8-8-5-10,美浦菊川,502,202506010409,20250112,14:35,芝2200m(右外C),曇,良
11,3,4,レディベル,牝6,56.0,内田博,135.2,6,21.5,7-5-10-13,美浦辻,542,202506010409,20250112,14:35,芝2200m(右外C),曇,良
1,7,14,アクションプラン,牡5,57.0,内田博,113.2,3,4.9,3-3-2-2,美浦池上,518,202506010410,20250112,15:10,ダ1800m(右),曇,良
10,6,11,アッシュルバニパル,牡4,56.0,マーカ,114.3,1,3.0,7-7-6-6,美浦田中博,518,202506010410,20250112,15:10,ダ1800m(右),曇,良
12,6,12,アナンシエーション,セ7,57.0,佐々木,114.9,13,167.8,8-9-10-11,美浦矢嶋,522,202506010410,20250112,15:10,ダ1800m(右),曇,良
13,2,4,オーロイプラータ,牡5,57.0,斎藤,115.0,9,31.9,16-16-14-13,栗東宮本,560,202506010410,20250112,15:10,ダ1800m(右),曇,良
8,2,3,クインズミモザ,牝7,55.0,石川,114.1,7,21.0,15-15-12-11,美浦池上,530,202506010410,20250112,15:10,ダ1800m(右),曇,良
9,1,1,グリューヴルム,牡6,57.0,松岡,114.3,12,138.0,8-7-9-8,栗東大久保,500,202506010410,20250112,15:10,ダ1800m(右),曇,良
7,4,8,ゴールドバランサー,牡5,57.0,菅原明,114.0,10,35.6,6-6-3-3,美浦鈴木慎,474,202506010410,20250112,15:10,ダ1800m(右),曇,良
2,8,15,ハビレ,牡4,56.0,三浦,113.7,2,3.7,13-9-6-4,美浦武井,516,202506010410,20250112,15:10,ダ1800m(右),曇,良
14,5,10,ブリッツファング,牡6,57.0,北村宏,115.6,15,246.8,10-11-14-14,栗東大久保,492,202506010410,20250112,15:10,ダ1800m(右),曇,良
11,3,6,プリンスミノル,牡6,57.0,田辺,114.4,8,29.8,3-3-3-4,美浦中舘,468,202506010410,20250112,15:10,ダ1800m(右),曇,良
3,4,7,ミファヴォリート,牝6,55.0,丸山,113.7,11,43.5,2-2-1-1,美浦辻,492,202506010410,20250112,15:10,ダ1800m(右),曇,良
4,7,13,メイショウユズルハ,牡6,57.0,大野,113.9,14,180.0,12-13-10-8,栗東岡田,500,202506010410,20250112,15:10,ダ1800m(右),曇,良
6,1,2,リチュアル,セ6,57.0,団野,114.0,4,8.1,3-3-6-6,栗東田中克,514,202506010410,20250112,15:10,ダ1800m(右),曇,良
5,5,9,ヴァンヤール,牡7,58.0,戸崎圭,113.9,6,19.1,11-11-12-10,栗東庄野,530,202506010410,20250112,15:10,ダ1800m(右),曇,良
15,8,16,ヴィジョンオブラヴ,牡10,57.0,丸田,117.8,16,298.5,13-13-14-15,美浦新開,522,202506010410,20250112,15:10,ダ1800m(右),曇,良
3,6,11,エストゥペンダ,牝3,55.0,三浦,93.4,9,27.8,12-12-11,美浦高柳瑞,442,202506010411,20250112,15:45,芝1600m(右外C),曇,良
1,6,12,エリカエクスプレス,牝3,55.0,戸崎圭,92.8,2,5.9,2-3-3,栗東杉山晴,456,202506010411,20250112,15:45,芝1600m(右外C),曇,良
5,1,2,キタノクニカラ,牝3,55.0,丸田,93.9,13,72.8,11-10-9,美浦小島,388,202506010411,20250112,15:45,芝1600m(右外C),曇,良
11,2,3,ジャルディニエ,牝3,55.0,斎藤,94.7,7,14.0,12-13-14,栗東奥村豊,438,202506010411,20250112,15:45,芝1600m(右外C),曇,良
2,7,13,ティラトーレ,牝3,55.0,木幡巧,93.3,4,6.4,2-2-1,美浦牧,488,202506010411,20250112,15:45,芝1600m(右外C),曇,良
16,7,14,ニシノラヴァンダ,牝3,55.0,菅原明,96.7,11,45.0,1-1-2,美浦奥平,432,202506010411,20250112,15:45,芝1600m(右外C),曇,良
13,2,4,ネーブルオレンジ,牝3,55.0,丹内,95.3,12,62.8,4-5-5,栗東杉山佳,466,202506010411,20250112,15:45,芝1600m(右外C),曇,良
7,3,5,ハードワーカー,牝3,55.0,佐々木,94.3,15,99.0,4-4-4,美浦竹内,484,202506010411,20250112,15:45,芝1600m(右外C),曇,良
10,4,7,ホウオウガイア,牝3,55.0,田辺,94.6,3,6.1,7-7-8,美浦大竹,436,202506010411,20250112,15:45,芝1600m(右外C),曇,良
4,1,1,マイスターヴェルク,牝3,55.0,マーカ,93.4,5,6.6,7-7-7,美浦勢司,498,202506010411,20250112,15:45,芝1600m(右外C),曇,良
8,8,15,ミラーダカリエンテ,牝3,55.0,石川,94.4,16,107.4,12-16-14,美浦相沢,472,202506010411,20250112,15:45,芝1600m(右外C),曇,良
14,3,6,ミーントゥビー,牝3,55.0,松岡,95.4,6,8.4,15-15-14,美浦堀内,444,202506010411,20250112,15:45,芝1600m(右外C),曇,良
12,5,9,モルティフレーバー,牝3,55.0,北村宏,95.2,8,14.8,6-5-5,栗東清水久,454,202506010411,20250112,15:45,芝1600m(右外C),曇,良
15,5,10,ルージュミレネール,牝3,55.0,横山和,96.5,10,30.8,7-7-9,美浦斎藤誠,442,202506010411,20250112,15:45,芝1600m(右外C),曇,良
9,4,8,レイユール,牝3,55.0,嶋田,94.5,1,4.7,7-10-11,美浦手塚,416,202506010411,20250112,15:45,芝1600m(右外C),曇,良
6,8,16,レモンバーム,牝3,55.0,団野,93.9,14,94.7,16-13-11,美浦嘉藤,448,202506010411,20250112,15:45,芝1600m(右外C),曇,良
14,7,14,エコロドゥネス,牡5,58.0,佐々木,72.3,9,41.4,8-10,美浦加藤征,528,202506010412,20250112,16:25,ダ1200m(右),曇,良
3,2,3,キョウエイカンフ,牡5,58.0,横山和,70.9,4,6.6,14-14,美浦勢司,520,202506010412,20250112,16:25,ダ1200m(右),曇,良
11,5,10,コラリン,牝6,56.0,北村宏,72.0,14,156.9,12-11,美浦木村,466,202506010412,20250112,16:25,ダ1200m(右),曇,良
12,8,15,サンレイマリー,牡4,55.0,長浜,72.0,8,30.3,4-4,美浦伊藤圭,482,202506010412,20250112,16:25,ダ1200m(右),曇,良
5,2,4,スペキオサレジーナ,牝5,56.0,黛,71.5,13,110.2,14-15,美浦森一,478,202506010412,20250112,16:25,ダ1200m(右),曇,良
15,7,13,ターニングアップ,牡7,56.0,小林脩,72.3,16,261.7,4-4,美浦石毛,490,202506010412,20250112,16:25,ダ1200m(右),曇,良
2,3,5,テセラリアン,牝4,56.0,石橋脩,70.9,2,5.4,2-2,美浦鈴木慎,438,202506010412,20250112,16:25,ダ1200m(右),曇,良
8,8,16,デュードメール,牝6,56.0,津村,71.6,3,6.4,11-11,美浦辻,480,202506010412,20250112,16:25,ダ1200m(右),曇,良
5,1,1,ニシノコニャック,牡6,58.0,田辺,71.5,11,53.7,16-15,美浦伊藤大,470,202506010412,20250112,16:25,ダ1200m(右),曇,良
1,5,9,ニットウバジル,牡5,58.0,吉田豊,70.6,1,2.7,4-4,美浦高橋文,516,202506010412,20250112,16:25,ダ1200m(右),曇,良
10,1,2,バンドールロゼ,牡6,58.0,丹内,71.9,15,165.1,9-8,美浦清水英,478,202506010412,20250112,16:25,ダ1200m(右),曇,良
13,3,6,フレイミングパイ,牝4,56.0,キング,72.0,7,17.2,9-8,栗東中竹,434,202506010412,20250112,16:25,ダ1200m(右),曇,良
16,4,7,ペイシャカレン,牝6,56.0,江田照,73.8,12,81.1,1-1,美浦粕谷,470,202506010412,20250112,16:25,ダ1200m(右),曇,良
9,6,11,ペプチドシュチク,牡4,56.0,吉村,71.8,10,47.6,7-7,栗東武英,486,202506010412,20250112,16:25,ダ1200m(右),曇,良
4,6,12,ホウオウプレミア,牡6,58.0,マーカ,71.4,6,15.1,2-2,美浦奥村武,486,202506010412,20250112,16:25,ダ1200m(右),曇,良
7,4,8,メイショウミシガン,牡4,58.0,丸山,71.6,5,7.0,12-11,栗東鮫島,470,202506010412,20250112,16:25,ダ1200m(右),曇,良
9,2,3,アルムウーリエ,牡3,57.0,藤懸,116.7,16,351.8,15-15-16-16,栗東平田,490,202507010401,20250112,09:50,ダ1800m(左),曇,良
8,8,15,アンファング,牡3,57.0,中井,116.5,14,224.2,16-16-11-12,栗東森田,510,202507010401,20250112,09:50,ダ1800m(左),曇,良
5,1,1,オドラニャソンソン,牡3,55.0,永島,116.0,13,138.5,1-1-1-1,栗東音無,460,202507010401,20250112,09:50,ダ1800m(左),曇,良
16,3,6,カンプウ,牡3,57.0,城戸,122.3,10,105.1,2-2-3-5,栗東奥村豊,504,202507010401,20250112,09:50,ダ1800m(左),曇,良
15,6,12,コンセントレイト,牡3,57.0,鮫島駿,120.0,6,33.0,2-4-7-9,栗東渡辺,452,202507010401,20250112,09:50,ダ1800m(左),曇,良
11,1,2,サンライズロジャー,牡3,57.0,松山,117.0,5,22.2,5-5-9-9,栗東新谷,516,202507010401,20250112,09:50,ダ1800m(左),曇,良
7,4,8,スーパーチャンド,牝3,55.0,小崎,116.4,12,122.8,8-8-11-14,栗東西村,444,202507010401,20250112,09:50,ダ1800m(左),曇,良
10,7,14,タマモマサユメ,牝3,54.0,田口,116.9,11,117.5,11-11-11-9,栗東大橋,474,202507010401,20250112,09:50,ダ1800m(左),曇,良
13,7,13,ダンタリオン,牡3,57.0,藤岡佑,117.1,4,16.3,12-11-7-5,栗東上村,480,202507010401,20250112,09:50,ダ1800m(左),曇,良
14,5,10,テイエムバゴオウ,牡3,57.0,田中健,117.4,8,50.7,8-8-11-8,栗東木原,458,202507010401,20250112,09:50,ダ1800m(左),曇,良
12,4,7,ハギノヴェルドン,牡3,57.0,西村淳,117.1,9,94.5,5-5-6-5,栗東高野,454,202507010401,20250112,09:50,ダ1800m(左),曇,良
3,6,11,メイショウゲキハ,牡3,57.0,菱田,115.6,7,46.3,14-14-15-12,栗東藤原,526,202507010401,20250112,09:50,ダ1800m(左),曇,良
1,8,16,メイショウズイウン,牡3,57.0,武豊,114.0,1,1.2,5-5-3-3,栗東本田,496,202507010401,20250112,09:50,ダ1800m(左),曇,良
2,2,4,レッドボブ,牡3,57.0,北村友,114.7,3,10.7,2-2-2-2,栗東田中克,528,202507010401,20250112,09:50,ダ1800m(左),曇,良
4,5,9,ロックウイズユー,牡3,57.0,坂井,115.9,2,7.0,8-8-5-4,栗東西園正,452,202507010401,20250112,09:50,ダ1800m(左),曇,良
6,3,5,ヴォルオヴァン,牡3,56.0,松本,116.4,15,321.2,12-11-9-14,栗東新谷,456,202507010401,20250112,09:50,ダ1800m(左),曇,良
4,5,9,アイルビリーヴ,牡3,57.0,小崎,87.1,9,29.1,8-9,栗東新谷,464,202507010402,20250112,10:20,ダ1400m(左),曇,良
16,2,3,ウォーターカルエル,牡3,57.0,菱田,92.2,14,121.2,14-16,栗東岡田,414,202507010402,20250112,10:20,ダ1400m(左),曇,良
13,2,4,サンジャシント,牡3,57.0,武豊,88.2,6,9.8,8-6,栗東石坂,478,202507010402,20250112,10:20,ダ1400m(左),曇,良
7,3,6,スマートブル,牡3,57.0,鮫島駿,87.6,11,43.8,14-13,栗東茶木,482,202507010402,20250112,10:20,ダ1400m(左),曇,良
5,1,2,センビトウリョウ,牝3,52.0,今村,87.3,16,324.3,4-3,栗東今野,424,202507010402,20250112,10:20,ダ1400m(左),曇,良
11,6,12,ダニエルバローズ,牡3,57.0,西村淳,87.8,7,18.9,11-11,栗東杉山晴,534,202507010402,20250112,10:20,ダ1400m(左),曇,良
9,4,8,ディープオーシャン,牡3,57.0,松山,87.7,2,5.3,4-5,栗東藤岡,508,202507010402,20250112,10:20,ダ1400m(左),曇,良
14,7,13,ナリタヒカリ,牝3,55.0,幸,88.6,3,5.5,4-6,栗東荒川,428,202507010402,20250112,10:20,ダ1400m(左),曇,良
2,3,5,バルミラクル,牡3,57.0,鮫島良,86.5,13,106.4,11-9,栗東河嶋,444,202507010402,20250112,10:20,ダ1400m(左),曇,良
8,1,1,フェイトライン,牡3,57.0,Ｍデム,87.6,10,37.3,8-6,栗東斉藤崇,516,202507010402,20250112,10:20,ダ1400m(左),曇,良
10,4,7,ブルーカミング,牡3,55.0,高杉,87.7,15,198.6,14-13,栗東牧浦,470,202507010402,20250112,10:20,ダ1400m(左),曇,良
3,7,14,ブレイジングスター,牡3,55.0,永島,86.6,12,66.1,3-3,栗東高橋康,486,202507010402,20250112,10:20,ダ1400m(左),曇,良
12,8,16,ミライエイゴウ,牡3,57.0,藤岡佑,87.8,1,3.3,11-13,栗東四位,452,202507010402,20250112,10:20,ダ1400m(左),曇,良
15,6,11,レッドシュテルン,牡3,57.0,Ａルメ,88.7,4,7.0,1-2,栗東中内田,498,202507010402,20250112,10:20,ダ1400m(左),曇,良
1,5,10,レーティッシュ,牡3,57.0,坂井,85.5,5,7.9,2-1,栗東高橋一,514,202507010402,20250112,10:20,ダ1400m(左),曇,良
6,8,15,ロンティケチャップ,牡3,56.0,田口,87.4,8,23.4,7-11,栗東牧田,500,202507010402,20250112,10:20,ダ1400m(左),曇,良
3,4,7,アスコットアイ,牝3,55.0,坂井,73.1,3,6.8,7-6,栗東緒方,432,202507010403,20250112,10:50,ダ1200m(左),曇,良
16,8,15,カルストンブランド,牝3,55.0,国分優,76.0,16,349.6,7-8,栗東大根田,430,202507010403,20250112,10:50,ダ1200m(左),曇,良
6,6,11,キョラムン,牝3,54.0,小沢,73.4,2,3.1,7-11,栗東石橋,462,202507010403,20250112,10:50,ダ1200m(左),曇,良
15,4,8,サンムーン,牝3,55.0,幸,75.9,12,129.6,2-3,栗東河嶋,542,202507010403,20250112,10:50,ダ1200m(左),曇,良
14,8,16,シャンパンゴールド,牝3,54.0,田口,74.9,13,144.1,15-16,栗東今野,452,202507010403,20250112,10:50,ダ1200m(左),曇,良
9,6,12,ソイジャガー,牝3,55.0,川須,73.9,9,47.2,7-8,栗東中尾,456,202507010403,20250112,10:50,ダ1200m(左),曇,良
4,5,9,チムニーパイプ,牝3,55.0,松山,73.1,5,11.2,11-8,栗東岡田,422,202507010403,20250112,10:50,ダ1200m(左),曇,良
11,7,14,パイソン,牝3,55.0,古川吉,74.3,14,154.0,6-6,栗東吉村,416,202507010403,20250112,10:50,ダ1200m(左),曇,良
5,1,1,ブライティアブーケ,牝3,55.0,荻野琢,73.3,6,11.6,1-2,栗東小林,438,202507010403,20250112,10:50,ダ1200m(左),曇,良
7,7,13,プラウドメアリー,牝3,55.0,長岡,73.7,15,160.4,14-14,栗東杉山佳,414,202507010403,20250112,10:50,ダ1200m(左),曇,良
10,3,5,マギームーン,牝3,55.0,武豊,74.0,8,35.2,15-15,栗東庄野,410,202507010403,20250112,10:50,ダ1200m(左),曇,良
13,1,2,マリエ,牝3,53.0,永島,74.5,10,108.2,13-13,栗東千田,468,202507010403,20250112,10:50,ダ1200m(左),曇,良
8,2,4,マローソ,牝3,55.0,西村淳,73.9,4,7.6,4-3,栗東牧田,490,202507010403,20250112,10:50,ダ1200m(左),曇,良
2,3,6,モンテディアーナ,牝3,55.0,川田,73.0,1,2.8,2-1,栗東四位,458,202507010403,20250112,10:50,ダ1200m(左),曇,良
12,5,10,ロワン,牝3,53.0,高杉,74.4,11,127.6,12-12,栗東高柳大,420,202507010403,20250112,10:50,ダ1200m(左),曇,良
1,2,3,ヴェントインコーダ,牝3,55.0,藤岡佑,72.9,7,24.2,4-3,栗東角田,468,202507010403,20250112,10:50,ダ1200m(左),曇,良
2,8,12,アメリカンピース,セ7,60.0,小牧加,202.7,1,1.6,1-1-1-1,栗東音無,460,202507010404,20250112,11:20,障3000m(芝),曇,良
8,2,2,ケイアイプロキオン,牡4,59.0,石神深,205.3,9,65.6,11-11-10-9,美浦和田郎,480,202507010404,20250112,11:20,障3000m(芝),曇,良
5,1,1,サクセスバラード,牡5,60.0,上野,203.8,8,30.2,3-3-4-4,美浦竹内,460,202507010404,20250112,11:20,障3000m(芝),曇,良
6,7,10,スズノイナズマ,セ7,60.0,大江圭,204.0,7,27.5,7-5-4-5,美浦深山,476,202507010404,20250112,11:20,障3000m(芝),曇,良
4,5,5,タイセイシェダル,牡7,60.0,難波,203.5,3,7.6,2-2-2-2,栗東高橋忠,472,202507010404,20250112,11:20,障3000m(芝),曇,良
9,4,4,タプファーアイ,セ4,59.0,黒岩,208.3,11,82.2,10-10-10-11,栗東四位,472,202507010404,20250112,11:20,障3000m(芝),曇,良
3,7,9,タマモエース,牡6,60.0,小野寺,203.0,4,15.8,7-8-6-6,栗東宮地,490,202507010404,20250112,11:20,障3000m(芝),曇,良
10,3,3,トーセンニック,牡7,60.0,江田勇,209.1,12,102.9,3-3-6-7,美浦田村,474,202507010404,20250112,11:20,障3000m(芝),曇,良
7,6,8,フリーダムレイン,牡4,59.0,中村,205.2,6,24.4,5-6-8-8,栗東高橋一,486,202507010404,20250112,11:20,障3000m(芝),曇,良
1,5,6,メイショウコホク,セ8,60.0,小坂,202.7,5,20.2,5-6-3-3,栗東藤沢,512,202507010404,20250112,11:20,障3000m(芝),曇,良
11,8,11,ワープエンジン,牝4,57.0,草野,209.4,10,70.9,9-9-9-10,美浦松永康,480,202507010404,20250112,11:20,障3000m(芝),曇,良
14,4,7,アイファージェット,牡3,57.0,藤懸,119.9,15,204.5,16-16-16-16,栗東宮本,514,202507010405,20250112,12:10,ダ1800m(左),曇,良
4,7,13,アスクアットバット,牡3,56.0,小沢,116.5,8,26.0,1-1-1-1,栗東藤原,482,202507010405,20250112,12:10,ダ1800m(左),曇,良
8,5,10,スコーピオンイメル,牡3,57.0,坂井,118.3,2,5.8,6-5-5-7,栗東武英,508,202507010405,20250112,12:10,ダ1800m(左),曇,良
10,6,11,タイキフィアリーベ,牡3,54.0,川端海,118.8,16,284.8,15-15-15-14,栗東中尾,472,202507010405,20250112,12:10,ダ1800m(左),曇,良
1,1,2,ナンヨーパワフル,牡3,57.0,鮫島駿,114.3,3,11.3,7-6-5-4,栗東松永幹,552,202507010405,20250112,12:10,ダ1800m(左),曇,良
11,8,15,ノースグロリア,牡3,57.0,吉田隼,119.4,13,113.3,7-9-8-8,美浦加藤士,504,202507010405,20250112,12:10,ダ1800m(左),曇,良
9,3,5,バイルシュタイン,牡3,57.0,西村淳,118.7,4,15.7,7-9-9-9,栗東寺島,458,202507010405,20250112,12:10,ダ1800m(左),曇,良
13,6,12,ヒロノライジン,牡3,57.0,水口,119.6,14,168.2,14-13-12-11,栗東宮地,514,202507010405,20250112,12:10,ダ1800m(左),曇,良
7,3,6,ビリオネアボーイ,牡3,57.0,川田,118.0,1,1.6,5-4-4-5,栗東新谷,482,202507010405,20250112,12:10,ダ1800m(左),曇,良
15,8,16,フジュム,牡3,55.0,高杉,120.3,12,110.2,12-14-14-15,栗東茶木,516,202507010405,20250112,12:10,ダ1800m(左),曇,良
12,2,3,ホウオウヘーゲル,牡3,57.0,Ａルメ,119.5,6,22.9,12-11-9-9,栗東池江,512,202507010405,20250112,12:10,ダ1800m(左),曇,良
2,7,14,メイショウカスガイ,牡3,57.0,角田和,114.9,11,41.4,2-2-2-2,栗東角田,508,202507010405,20250112,12:10,ダ1800m(左),曇,良
3,4,8,リュウジンオー,牡3,57.0,武豊,116.0,5,15.9,3-3-3-3,栗東野中,452,202507010405,20250112,12:10,ダ1800m(左),曇,良
5,2,4,ロロノア,牡3,57.0,古川吉,116.8,10,37.1,11-12-12-11,栗東昆,466,202507010405,20250112,12:10,ダ1800m(左),曇,良
6,1,1,ロードプライズ,牡3,57.0,長岡,117.1,7,24.4,7-8-7-6,栗東清水久,532,202507010405,20250112,12:10,ダ1800m(左),曇,良
2,1,1,アイスモント,牝3,55.0,池添,122.5,7,20.5,5-4-4-3,栗東宮本,450,202507010406,20250112,12:40,芝2000m(左A),曇,良
15,7,13,アンヘリート,牝3,55.0,川須,124.6,18,566.2,13-13-16-14,栗東高橋一,454,202507010406,20250112,12:40,芝2000m(左A),曇,良
17,8,17,エリセイラ,牝3,55.0,松山,138.9,8,27.8,18-18-18-18,栗東大久保,432,202507010406,20250112,12:40,芝2000m(左A),曇,良
7,1,2,オルミラベル,牝3,55.0,北村友,123.7,9,33.1,1-1-1-1,栗東上村,464,202507010406,20250112,12:40,芝2000m(左A),曇,良
14,4,7,カランダッシュ,牝3,55.0,川田,124.3,3,5.9,5-4-7-6,栗東須貝,466,202507010406,20250112,12:40,芝2000m(左A),曇,良
9,6,11,クイーンラブ,牝3,55.0,Ａルメ,123.9,12,67.2,15-15-14-14,栗東鈴木孝,468,202507010406,20250112,12:40,芝2000m(左A),曇,良
4,3,5,ショウナンマハト,牝3,55.0,幸,123.3,16,161.3,9-8-8-7,栗東清水久,440,202507010406,20250112,12:40,芝2000m(左A),曇,良
5,5,9,セイキュート,牝3,55.0,坂井,123.4,6,18.5,11-11-12-10,栗東四位,464,202507010406,20250112,12:40,芝2000m(左A),曇,良
8,2,4,トラスティソード,牝3,55.0,菱田,123.8,15,99.5,17-17-14-14,栗東新谷,478,202507010406,20250112,12:40,芝2000m(左A),曇,良
10,6,12,ニシノイツキムスメ,牝3,54.0,田口,124.0,5,13.7,3-2-2-3,栗東北出,408,202507010406,20250112,12:40,芝2000m(左A),曇,良
11,7,15,バーミーズルビー,牝3,55.0,角田和,124.1,11,63.4,16-16-16-14,栗東小林,450,202507010406,20250112,12:40,芝2000m(左A),曇,良
6,4,8,フェアリーライク,牝3,55.0,秋山稔,123.5,2,3.0,7-7-10-9,栗東笹田,462,202507010406,20250112,12:40,芝2000m(左A),曇,良
12,8,18,メイショウサノサ,牝3,55.0,加藤,124.1,17,459.9,14-14-12-10,栗東庄野,416,202507010406,20250112,12:40,芝2000m(左A),曇,良
13,7,14,メイショウハダル,牝3,55.0,武豊,124.2,4,13.2,11-12-11-13,栗東河内,426,202507010406,20250112,12:40,芝2000m(左A),曇,良
16,3,6,リンゲルブルーメ,牝3,55.0,鮫島駿,124.9,13,70.4,3-4-4-3,栗東池添,474,202507010406,20250112,12:40,芝2000m(左A),曇,良
1,8,16,レーゼドラマ,牝3,55.0,西村淳,121.6,10,58.9,2-2-2-2,栗東辻野,462,202507010406,20250112,12:40,芝2000m(左A),曇,良
3,2,3,レーヌマロン,牝3,55.0,長岡,122.6,14,81.6,10-8-8-7,栗東小栗,436,202507010406,20250112,12:40,芝2000m(左A),曇,良
16,1,2,アートコレクション,牡3,57.0,角田和,91.3,9,62.9,4-4,栗東角田,488,202507010407,20250112,13:15,ダ1400m(左),曇,良
11,5,10,カペルブリュッケ,牡3,55.0,高杉,86.0,11,74.0,14-15,栗東浜田,462,202507010407,20250112,13:15,ダ1400m(左),曇,良
10,2,3,ケイアイマハナ,牡3,57.0,菱田,85.9,15,182.2,8-7,栗東村山,490,202507010407,20250112,13:15,ダ1400m(左),曇,良
6,1,1,サノノワンダー,牡3,56.0,田口,85.1,6,32.9,9-7,美浦栗田,532,202507010407,20250112,13:15,ダ1400m(左),曇,良
14,7,13,シャドウキャッスル,牡3,57.0,北村友,87.1,12,76.4,3-2,栗東藤原,476,202507010407,20250112,13:15,ダ1400m(左),曇,良
5,3,5,スカイブルー,牡3,57.0,西村淳,85.0,4,15.7,1-1,栗東杉山晴,514,202507010407,20250112,13:15,ダ1400m(左),曇,良
12,8,15,ダイシンリンク,牡3,54.0,川端,86.2,16,229.4,9-13,栗東森秀,446,202507010407,20250112,13:15,ダ1400m(左),曇,良
3,3,6,テーオーエルビス,牡3,57.0,鮫島駿,84.2,1,2.2,9-9,栗東高柳大,504,202507010407,20250112,13:15,ダ1400m(左),曇,良
13,4,8,トウタツ,牡3,57.0,幸,86.4,7,34.8,14-15,栗東大根田,498,202507010407,20250112,13:15,ダ1400m(左),曇,良
2,4,7,ピエマンソン,牡3,57.0,池添,84.1,5,21.2,4-4,栗東平田,472,202507010407,20250112,13:15,ダ1400m(左),曇,良
7,7,14,フェスタリア,牡3,57.0,荻野極,85.2,14,135.8,14-11,美浦矢野,442,202507010407,20250112,13:15,ダ1400m(左),曇,良
8,2,4,フェニーチェドーロ,牝3,55.0,Ａ．ル,85.5,13,104.6,12-11,栗東宮本,448,202507010407,20250112,13:15,ダ1400m(左),曇,良
4,5,9,ヘニーガイスト,牡3,57.0,坂井,84.2,2,2.6,12-13,美浦加藤征,514,202507010407,20250112,13:15,ダ1400m(左),曇,良
1,6,11,マテンロウコマンド,牡3,57.0,松山,84.1,8,36.0,2-2,栗東長谷川,512,202507010407,20250112,13:15,ダ1400m(左),曇,良
15,8,16,ミッドナイトゲイル,牝3,53.0,永島,88.2,10,73.5,6-9,栗東小栗,476,202507010407,20250112,13:15,ダ1400m(左),曇,良
9,6,12,ユウトザユウト,牡3,57.0,川田,85.6,3,6.3,6-6,栗東小崎,506,202507010407,20250112,13:15,ダ1400m(左),曇,良
15,3,5,アナレクタ,牡4,58.0,酒井学,74.5,16,296.7,12-12,栗東千田,474,202507010408,20250112,13:45,ダ1200m(左),曇,良
3,2,3,オコタンペ,牡4,58.0,Ｍデム,72.4,3,7.9,10-7,栗東須貝,494,202507010408,20250112,13:45,ダ1200m(左),曇,良
11,3,6,ケイエイト,牡5,55.0,川端,73.6,9,23.2,13-13,栗東羽月,472,202507010408,20250112,13:45,ダ1200m(左),曇,良
5,1,1,サクラトップヒル,牡6,58.0,水口,72.5,13,66.0,5-4,栗東浜田,504,202507010408,20250112,13:45,ダ1200m(左),曇,良
12,2,4,サンライズプルート,牡5,58.0,松山,73.8,2,4.8,10-11,栗東音無,476,202507010408,20250112,13:45,ダ1200m(左),曇,良
8,4,8,スターザサンライズ,牝6,54.0,高杉,73.1,7,11.0,15-15,栗東小椋,464,202507010408,20250112,13:45,ダ1200m(左),曇,良
10,1,2,タガノヒナタ,牝4,52.0,河原田,73.4,11,60.5,7-7,栗東石橋,490,202507010408,20250112,13:45,ダ1200m(左),曇,良
13,5,10,ダディーズアイル,牡4,58.0,浜中,73.8,12,62.1,7-7,栗東千田,486,202507010408,20250112,13:45,ダ1200m(左),曇,良
7,8,16,ナンヨークリスタル,セ5,58.0,鮫島駿,73.0,8,17.4,7-7,栗東松永幹,490,202507010408,20250112,13:45,ダ1200m(左),曇,良
2,6,12,ニホンピロトッティ,牝4,55.0,田口,72.3,5,8.5,1-1,栗東緒方,402,202507010408,20250112,13:45,ダ1200m(左),曇,良
9,8,15,フェールブリエ,牡4,57.0,小沢,73.2,14,87.6,5-6,栗東鮫島,436,202507010408,20250112,13:45,ダ1200m(左),曇,良
1,7,13,マイネルフォーコン,牡5,58.0,川田,72.2,1,3.3,2-2,栗東西園翔,500,202507010408,20250112,13:45,ダ1200m(左),曇,良
4,5,9,ヨシノヤッタルデー,牡4,56.0,永島,72.4,6,10.7,3-4,栗東中竹,456,202507010408,20250112,13:45,ダ1200m(左),曇,良
6,4,7,ヨドノゴールド,牡7,55.0,橋木,72.5,4,7.9,3-3,栗東西園正,474,202507010408,20250112,13:45,ダ1200m(左),曇,良
16,7,14,ルージュレベッカ,牝4,56.0,古川吉,75.6,10,59.3,16-16,栗東昆,458,202507010408,20250112,13:45,ダ1200m(左),曇,良
14,6,11,ワンリオン,牡6,58.0,亀田,74.1,15,92.3,13-13,栗東北出,506,202507010408,20250112,13:45,ダ1200m(左),曇,良
